,DATE,PPIACO,HOUST,PCE,UMCSENT,PCE.1,PSAVERT,CPALTT01USM657N,FEDFUNDS,PPIACO_NBD20200101,HOUST_NBD20200101,PCE_NBD20200101,UMCSENT_NBD20200101,PCE_NBD20200101.1,PSAVERT_NBD20200101,CPALTT01USM657N_NBD20200101,FEDFUNDS_NBD20200101,PPIACO_CHG,HOUST_CHG,PCE_CHG,UMCSENT_CHG,PCE_CHG.1,PSAVERT_CHG,CPALTT01USM657N_CHG,FEDFUNDS_CHG,PPIACO_CCA,HOUST_CCA,PCE_CCA,UMCSENT_CCA,PCE_CCA.1,PSAVERT_CCA,CPALTT01USM657N_CCA,FEDFUNDS_CCA,PPIACO_CCH,HOUST_CCH,PCE_CCH,UMCSENT_CCH,PCE_CCH.1,PSAVERT_CCH,CPALTT01USM657N_CCH,FEDFUNDS_CCH,FEDFUNDS.1,INDPRO,UNRATE,WILL5000PR,WILL5000IND
118,1989-08-01,112.0,1332,3620.6,89.6,3620.6,7.5,0.160771704,8.99,56.19669,84.73282,24.43759,89.77956,24.43759,104.16667,41.43846,580.0,-0.8,-95,34.9,-2.4,34.9,-0.6,-0.080968828,-0.25,-8.54096,-82.67132,11.62325,-31.71991,11.62325,-92.35325,-489.45552,-32.91484,-0.71175,-6.88928,0.9686,-2.64333,0.9686,-7.6961,-40.78796,-2.7429,8.99,61.6949,5.2,3395.203478,8.673478261
119,1989-09-01,112.4,1279,3621.9,95.8,3621.9,7.9,0.321027287,9.02,56.39739,81.36132,24.44636,95.99198,24.44636,109.72222,82.7439,581.93548,0.4,-53,1.3,6.2,1.3,0.4,0.160255583,0.03,4.27808,-48.72366,0.43079,80.28884,0.43079,62.35169,829.84891,3.99778,0.35651,-4.0603,0.0359,6.69074,0.0359,5.19597,69.15408,0.33315,9.02,61.4839,5.3,3406.4895,8.7275
120,1989-10-01,112.8,1410,3633.6,93.9,3633.6,8.4,0.48,8.84,56.59809,89.69466,24.52533,94.08818,24.52533,116.66667,123.71868,570.32258,0.4,131,11.7,-1.9,11.7,0.5,0.158972713,-0.18,4.26288,117.01342,3.87017,-24.03876,3.87017,73.64274,482.71197,-24.18895,0.35524,9.75112,0.32251,-2.00323,0.32251,6.13689,40.226,-2.01575,8.84,61.4105,5.3,3402.005455,8.732727273
121,1989-11-01,112.7,1351,3643.3,90.9,3643.3,8.5,0.238853503,8.55,56.54792,85.94148,24.59081,91.08216,24.59081,118.05556,61.56383,551.6129,-0.1,-59,9.7,-3.0,9.7,0.1,-0.241146497,-0.29,-1.0643,-51.29357,3.19917,-38.96446,3.19917,14.20135,-837.52284,-40.02671,-0.08869,-4.27446,0.2666,-3.24704,0.2666,1.18345,-69.79357,-3.33556,8.55,61.6172,5.4,3323.498571,8.557142857
122,1989-12-01,113.0,1251,3684.2,90.5,3684.2,7.7,0.158856235,8.45,56.69844,79.58015,24.86686,90.68136,24.86686,106.94444,40.94476,545.16129,0.3,-100,40.9,-0.4,40.9,-0.8,-0.079997268,-0.1,3.19008,-92.28219,13.39625,-5.29218,13.39625,-118.615,-489.42095,-14.11781,0.26584,-7.69018,1.11635,-0.44102,1.11635,-9.88458,-40.78508,-1.17648,8.45,61.9635,5.4,3378.9055,8.724
123,1990-01-01,114.9,1551,3730.7,93.0,3730.7,7.9,1.030927835,8.23,57.65178,98.66412,25.18072,93.18637,25.18072,109.72222,265.71881,530.96774,1.9,300,46.5,2.5,46.5,0.2,0.8720716,-0.22,20.00924,257.94798,15.05097,32.69957,15.05097,30.77092,2244.25785,-31.65651,1.66744,21.49567,1.25425,2.72496,1.25425,2.56424,187.02149,-2.63804,8.23,61.644,5.4,3292.108636,8.515454545
124,1990-02-01,114.4,1437,3728.2,89.5,3728.2,8.5,0.470957614,8.24,57.4009,91.41221,25.16385,89.67936,25.16385,118.05556,121.38803,531.6129,-0.5,-114,-2.5,-3.5,-2.5,0.6,-0.559970221,0.01,-5.23333,-91.61073,-0.80441,-46.03304,-0.80441,87.84408,-940.13567,1.4572,-0.43611,-7.63423,-0.06703,-3.83609,-0.06703,7.32034,-78.34464,0.12143,8.24,62.2108,5.3,3191.326842,8.282631579
125,1990-03-01,114.2,1289,3754.9,91.3,3754.9,8.3,0.546875,8.28,57.30055,81.99746,25.34406,91.48297,25.34406,115.27778,140.95552,534.19355,-0.2,-148,26.7,1.8,26.7,-0.2,0.075917386,0.04,-2.09974,-130.42906,8.56333,23.89459,8.56333,-28.57278,179.34259,5.81115,-0.17498,-10.86909,0.71361,1.99122,0.71361,-2.38106,14.94522,0.48426,8.28,62.5068,5.2,3264.885455,8.5
126,1990-04-01,114.1,1248,3770.0,93.9,3770.0,8.7,0.155400155,8.26,57.25038,79.38931,25.44598,94.08818,25.44598,120.83333,40.05396,532.90323,-0.1,-41,15.1,2.6,15.1,0.4,-0.391474845,-0.02,-1.05125,-38.78934,4.81602,33.69552,4.81602,56.48101,-1509.86018,-2.90206,-0.0876,-3.23245,0.40133,2.80796,0.40133,4.70675,-125.82168,-0.24184,8.26,62.3597,5.4,3246.4355,8.468
127,1990-05-01,114.6,1212,3775.8,90.6,3775.8,8.7,0.232738557,8.18,57.50125,77.09924,25.48513,90.78156,25.48513,120.83333,59.98772,527.74194,0.5,-36,5.8,-3.3,5.8,0.0,0.077338402,-0.08,5.24706,-35.12446,1.84474,-42.93141,1.84474,0.0,484.69478,-11.67892,0.43725,-2.92704,0.15373,-3.57762,0.15373,0.0,40.39123,-0.97324,8.18,62.5474,5.4,3345.232727,8.755909091
128,1990-06-01,114.3,1177,3804.5,88.3,3804.5,8.6,0.541795666,8.29,57.35073,74.87277,25.67884,88.47695,25.67884,119.44444,139.64634,534.83871,-0.3,-35,28.7,-2.3,28.7,-0.1,0.309057109,0.11,-3.14548,-35.16367,9.08676,-30.85693,9.08676,-13.87299,1013.96781,16.02938,-0.26212,-2.93031,0.75723,-2.57141,0.75723,-1.15608,84.49732,1.33578,8.29,62.7541,5.2,3446.343333,9.045238095
129,1990-07-01,114.5,1171,3821.7,88.2,3821.7,8.7,0.38491147,8.15,57.45108,74.49109,25.79493,88.37675,25.79493,120.83333,99.20987,525.80645,0.2,-6,17.2,-0.1,17.2,0.1,-0.156884195,-0.14,2.0979,-6.13289,5.41293,-1.35977,5.41293,13.87299,-410.25068,-20.43845,0.17483,-0.51107,0.45108,-0.11331,0.45108,1.15608,-34.18756,-1.7032,8.15,62.6497,5.5,3435.144762,9.031428571
130,1990-08-01,116.5,1115,3848.3,76.4,3848.3,8.1,0.920245399,8.13,58.45459,70.92875,25.97447,76.55311,25.97447,112.5,237.19071,524.51613,2.0,-56,26.6,-11.8,26.6,-0.6,0.535333928,-0.02,20.77974,-58.80442,8.32337,-172.34912,8.32337,-85.75076,1045.95241,-2.9484,1.73165,-4.90037,0.69361,-14.36243,0.69361,-7.1459,87.1627,-0.2457,8.13,62.8761,5.7,3139.119565,8.279130435
131,1990-09-01,118.4,1110,3870.1,72.8,3870.1,8.1,0.835866261,8.2,59.40793,70.61069,26.12161,72.94589,26.12161,112.5,215.44222,529.03226,1.9,-5,21.8,-3.6,21.8,0.0,-0.084379137,0.07,19.41294,-5.39327,6.77862,-57.92009,6.77862,0.0,-115.4061,10.28788,1.61774,-0.44944,0.56489,-4.82667,0.56489,0.0,-9.61717,0.85732,8.2,62.896,5.9,2984.835789,7.897894737
132,1990-10-01,120.8,1014,3870.6,63.9,3870.6,7.9,0.602863602,8.11,60.61214,64.50382,26.12499,64.02806,26.12499,109.72222,155.38643,523.22581,2.4,-96,0.5,-8.9,0.5,-0.2,-0.233002659,-0.09,24.08108,-108.54853,0.15502,-156.47591,0.15502,-30.00156,-392.13318,-13.24354,2.00676,-9.04571,0.01292,-13.03966,0.01292,-2.50013,-32.67777,-1.10363,8.11,62.506,5.9,2872.663913,7.619130435
133,1990-11-01,120.1,1145,3871.9,66.0,3871.9,8.0,0.224719101,7.81,60.26091,72.83715,26.13376,66.13226,26.13376,111.11111,57.92073,503.87097,-0.7,131,1.3,2.1,1.3,0.1,-0.378144501,-0.3,-6.97387,145.80208,0.40297,38.80246,0.40297,15.09454,-1184.20775,-45.23149,-0.58116,12.15017,0.03358,3.23354,0.03358,1.25788,-98.68398,-3.76929,7.81,61.7271,6.2,2945.058571,7.841428571
134,1991-02-01,117.2,965,3866.7,70.4,3866.7,9.0,0.14858841,6.25,58.80582,61.38677,26.09867,70.54108,26.09867,125.0,38.29825,403.22581,-1.8,167,25.7,3.6,25.7,-0.4,-0.449318914,-0.66,-18.28994,228.0234,8.00242,62.98822,8.00242,-52.18213,-1670.70676,-120.46581,-1.52416,19.00195,0.66687,5.24902,0.66687,-4.34851,-139.22556,-10.03882,6.25,60.6522,6.6,3431.025789,9.214210526
135,1991-03-01,116.2,921,3913.0,87.7,3913.0,8.1,0.148367953,6.12,58.30406,58.58779,26.41117,87.87575,26.41117,112.5,38.24143,394.83871,-1.0,-44,46.3,17.3,46.3,-0.9,-0.000220458,-0.13,-10.28284,-56.00168,14.2835,263.67436,14.2835,-126.43262,-1.78174,-25.22324,-0.8569,-4.66681,1.19029,21.97286,1.19029,-10.53605,-0.14848,-2.10194,6.12,60.3069,6.8,3544.137,9.545
